tweet_Id,tweet_text
1115304993077243904,Not a bad way to spend lunch before it snows again Wednesday. Oh well back to work. #golf #Monday #ineedavacation https://t.co/ZNAMHzbtuT
1115304447725457408,Congratulations to @AlenaSharp in the @anainspiration this past weekend with her impressive performance @lpga tour… https://t.co/EzeoslTM6B
1115304350748946434,Thank you @IBM for hosting us for the Women’s Amateur tournament at @anwagolf this weekend. We got to witness histo… https://t.co/KzUoWUV0wo
1115303882312302592,Fun golf terms from https://t.co/SeUnUDzTP6  #golfchat  #golf #fun https://t.co/k5nMof9h3j
1115303356984168455,"Sweet...double hits no longer carry a 1 stroke penalty. My brother is happy...

#usga #rulesofgolf… https://t.co/8yLRlsM45k"
1115303341762973696,"⛳️Hit This Link to Make the Most of Your Golf Outing 👉🏼 https://t.co/TjAS8Fqj9T 
#marketingmonday #golf #marketingtips"
1115303299622764546,Look! A hole in one!  Zoom in and peep for a hint ⛳️🌵#desertexploring #coolfinds #golf https://t.co/4xUNDMwT2A
1115303271994929153,It’s #Masters week 2019! #TheMasters #AugustaNational #PGA #PGATour #ATraditionUnlikeAnyOther 🏌️‍♂️⛳️👢😎 https://t.co/IVpnCuQVRk
1115303046035062786,What is a typical @TigerWoods Wednesday @TheMasters ? @GCTigerTracker #tiger #themasters #PGATOUR
1115302320227725315,"Courting the Game
The thing is, you have to blend the right amount of trying with the right amount of letting the g… https://t.co/KTyTpCKLGV"
1115302200182476800,"Who is your favorite to put on the green jacket this weekend? 

.

.

.
#masters #mastersweek #golf #1stmajor… https://t.co/txW6D9rOJo"
1115302184130727936,In honor of kicking off the best week of the year: a little throwback to '18 Masters week with my fellow fraternity… https://t.co/HRZWtiNPDM
1115302073917157376,Bandon Dunes in Oregon might just be the most underrated set of golf courses in the United States. Find out more in… https://t.co/vkTsId2cVJ
1115301537763471361,Play what the @pgatour pros play for less at #2ndswing. Check out the #golf irons in play this week at #TheMasters.… https://t.co/3WodnJxUe3
1115301261656506371,"Divot game proper, distance on steroids #swingswing #lefty #golf #divot #taylormade @ Atlantic National Golf Club https://t.co/5uAWCmUOXt"
1115300864720363522,Last one!! Crocodile clip in green &amp; yellow. Send us a DM if interested. #styleformen #belts #cool #custom #augusta… https://t.co/myomBF2V1D
1115300799360458754,"Conocer el Deporte de @edicionestutor. Todo lo necesario para iniciarse en el #deporte, presentado de modo conciso… https://t.co/FNo6vwpeNw"
1115300754963750912,"@CACNYC @MariaFassi0 Can't wait to see @MariaFassi0 playing on the LPGA tour.  Never heard of her before yesterday,… https://t.co/4aOr9PIdJL"
1115300521437347843,Follow the progress of @BrookeHenderson at each @LPGA tournament of 2019 on a #storymap: https://t.co/O5eHHQSct4… https://t.co/JTt1NDSaiw
1115299610891890690,Didn't realize that AC units made so much noise when shooting video...lots to look out for. Give the podcast a list… https://t.co/Ot3VE34QdH
1115299528670875650,Everything not Masters themed will be lost in the shuffle this week. But notably #1 LPGA player on the planet just… https://t.co/Cgun9CcJTM
1115299396294328326,"⛳️🌴🌻
TravisMathew's SO Cal Ultimate Giveaway!  Win this amazing trip and prize package! $8,500 Ends 4/22/19… https://t.co/9DmCgK4Uyn"
1115298713000345600,PGA Professionals are about to Tee Off at the Second Stroke Play Event of the season at Columbine Country Club.… https://t.co/g6TEqLGLdt
1115298521047916544,Callaway APEX CF 16 Iron Set Golf 4-AW W/Project X LZ 120 6.0 https://t.co/9kzGhw6TvS #golf https://t.co/pCO06hQY5q
1115298508674936835,"Saviez-vous qu'en plus d'être le gagnant du #PGAtour, @coreconn a également étudié la #scienceactuarielle… https://t.co/CqxLCwEJOf"
1115298449518411776,"PT is not just for treating pain or injury, it's about improving movement.  Contact us to get your Total Body Diagn… https://t.co/eQWJapi4XZ"
1115298425698955265,"@LPGA @LPGACommish 
""Please inform the great Lydia Ko, that from henceforth, if she loses any more weight, I will s… https://t.co/NhKBpHRLAU"
1115298382120144896,"Come to our indoor practice facility to get golf ready! https://t.co/BDBJ9fmD0B
#Golf #WisconsinGolf… https://t.co/HlxdNvNs06"
1115298376894099458,"A must watch 🤣🤣🤣🤣

https://t.co/5s8vafE03R

#Trump #Golf #Comedy"
1115298148690341888,@KyleHolder12 This should get you ready for our annual masters tournament party at Hideaway this weekend https://t.co/T938QQpcXb
1115297491933593600,Plebetz aquí se usa esto. No crean que la hago de acá y allá . Además salí bien pedorra pa’ esto . Lo mío es el min… https://t.co/uSkyckx4Yg
1115297050512568320,Do you like #golf? What about a friendly #poker game? How about helping local foster kids have an awesome year? Our… https://t.co/5qpmXacakK
1115296777027108864,"It is the most wonderful time of the year 🙌🏼  Welcome masters week, we missed you 💚 👋🏼  
.
.
.
#LuxuryLivingGA… https://t.co/odhDF8PoHx"
1115296506695823360,"Trophies for days... 🏆🐆⛳️

#golf #champions #champs #Canadian #LadyCats #smsports #sportsmedia #sportsdesign… https://t.co/0bN2mhoz11"
1115296481035128832,"@TheMasters  Live Masters on the Range right now on the CBS sports channel, accidentally found it. #golf #Masters @PGATOUR"
1115296362680074240,Five shots that will live on in Masters lore until the last tree is standing on Magnolia Lane. @FanSided… https://t.co/PfpgkeDR9J
1115295774231945220,@mattdemichiel @lisabobd @TheMasters @lisabobd ... second screen up at work? Me too 😂 Best week of the year! Hope y… https://t.co/8pwKtWoxzy
1115295515225284608,"Second of two huge weeks at Augusta. The amateur event was absolutely a home run, over shadowed the LPGA major. Now… https://t.co/MnVdqXoImE"
1115294482902261762,The Masters is here! Your country club can learn plenty from how the team conducts this tournament. Invite you to l… https://t.co/ldky1L63mX
1115294006882254849,#ShortGame School at The Union League #Golf Club at Torresdale. Participants learned about chipping vs. pitching an… https://t.co/0QYL1ZOUna
1115293800392474626,$NKE $TLRD $ELY #victory #winning #golf https://t.co/DQi0u1TLA5
1115293455524167680,"What a great start to Masters Tournament week!
Congratulations to Corey Conners on his 1st PGA TOUR win, Valero Tex… https://t.co/ejPxSocBWf"
1115293383046647814,@ComboGolf @alisonlee @RobbyCams27 @TheMasters @LPGA @anwagolf I think this was the first step in what will likely… https://t.co/FUaRQpTtSQ
1115293361328611329,Ep. 48 - Empowering Through Golf &amp; Giving guest Jackie Cannizzo also runs a non-profit in honor of her mother. List… https://t.co/EYLVwsGV8M
1115292426111987713,🐊🏌️ #prayforbirdies #golfaddict #golfbabes #golf #golfswag @ The Dye Preserve Golf Club https://t.co/Ev6i6cZDkB
1115292246214086661,"Just ordered these balls from @SnellGolf &amp; got a thank you note from the company founder, who was behind many of th… https://t.co/Ijcg6aOVsb"
1115292065884143616,One of my favorites @TigerWoods #tigerwoods @PGATOUR #PGATOUR #pga https://t.co/1v6qqCRafd
1115292064126779398,"We'll be broadcasting the 2019 Masters Tournament this weekend! 🏌️
@MarkWTSP explains what you can expect! https://t.co/ReVVZ0gL2Z"
1115291492925440002,"Kid invents new biodegradable golf tee. #Golf #invention
https://t.co/YBt26ghNd4"
1115291107246727168,"@alisonlee @RobbyCams27 @TheMasters @LPGA IMO you should be there along with the rest of the @LPGA tour, in lieu of… https://t.co/nAP5LmXQiG"
1115290975402770434,"2019 Rare Titleist AP3 4 - PW Limited Black Edition Irons, DG AMT S300 Black https://t.co/hC4WzWII1r #golf https://t.co/pCllJ2QpMy"
1115290745538260992,"For the fourth year in a row, students and faculty from the Hospitality, Restaurant and Tourism Management program… https://t.co/RBSZMEl76n"
1115290063917727744,@alisonlee @TheMasters @LPGA They’re just teasing you guys!
1115289978794323969,@AcerAmerica @LPGA @hyang2golf My husband and I wouldn't have to share computers. #AcedIt
1115289968824541184,Everyone's favorite week for golf is approaching quickly! We can't wait! https://t.co/NzFx3HorkK #Golfweekend #Golf… https://t.co/LyT3xeT9KO
1115289760350724096,Nice to be back in Augusta seeing Tiger flushing a few. #usmasters2019 #instagolf #golf @ Augusta National Golf Club https://t.co/AU0rxo1XCI
1115289413163073537,@AcerAmerica @LPGA @hyang2golf #AcedIt Work and play!
1115288580488880128,"#golf It's Master's Week! Good time to read: Drive Chip Putt And Kill. Only 99 cents.
https://t.co/Bm9g1zlAwY"
1115288444949925895,"#pgatour It's Master's Week! Good time to read: Drive Chip Putt And Kill. Only 99 cents.
https://t.co/Bm9g1zlAwY"
1115287918334152706,Spring has sprung and time to go golfing. Get a new set of clubs at https://t.co/kwfoc0q8dl #golf #golfclubs https://t.co/Sh8dVAU1nP
1115287690004418561,Are You Ready To Stop Taking Breakfast Balls and Mulligans? Par 🦅 🐦   Learn to swing without hitting the red sticks… https://t.co/hmgt8KAi9E
1115287560333533184,Masters week!!!! #golf
1115286995171979266,"""We were all born with webbed feet and a golf club in our hand."" (Referring to people born on the east coast of Sco… https://t.co/DFGURLC0Dh"
1115286835356413953,"Since it’s Masters Week ⛳️ 
.
Who would you pick? 
.
#livinandchillin #golf #masters #mastersweek #augustanational… https://t.co/ZrISdkpMoY"
1115286689369530368,A great day for #women playing crazy golf.  Here is our amazing caddy who watched Mariah hit a 240 yard drive.....… https://t.co/wJqTqnCWBs
1115286642233884677,Sold! Happy to assist my buyer find his forever home in Indian River Colony Club today. #sold #realtor #realestate… https://t.co/DM3JDl04fS
1115286470187782145,EVENT: 10th ANNUAL MARSHWALK MASTERS TOURNAMENT https://t.co/4raLSg087b
1115285932364554242,MONDAY DEAL &amp; FRESH BUILD: @TitleistCA TS #driver #fairway and #hybrid with @ACCRAGolfShafts and @golfpridegrips DM… https://t.co/gDLcg6Q9C7
1115285905106001920,"Weird view of the outfit today...
Shirt by @jcpenney 
Pants by @loudmouthgolf (obvi)
Shoes by pumagolf 
.
.
.
#golf… https://t.co/Vz4kOBv5ux"
1115285616143552512,"History has been made w/ the completion of the inaugural #ANWAGolf

We look back on a very special week with:… https://t.co/wpHfLH7rU6"
1115285500028444674,See photos from today's practice round for the 83rd #Masters Tournament at Augusta National Golf Club. Competitive… https://t.co/CFNXyvsOeS
1115284826699980806,"For everyone who has had a child or close friend in golf, I know you can identify with this clip. Congratulations… https://t.co/cAKqdgOFB3"
1115284536957575169,New on the Blog: “Tee Shot”. (https://t.co/f6efWiQORc) #golf #tee #stilllife #stilllifephotography #photography… https://t.co/U4MpDlDKjH
1115284164251533312,"WINTER CLEARANCE SALE! FAST FREE SHIPPING! #BIGANDTALL
#SHORTS #MENSWEAR #SPORTSWEAR #GOLF
SHOP &amp; SAVE:… https://t.co/Gauwtgy8o4"
1115283636977168384,"The Masters Tournament 2019
PGA Tour, European Tour
Date: Apr 11–14, 2019
Course: Augusta National Golf Course
Purs… https://t.co/HnbCgp7rJx"
1115283544883044353,In The Sand Golf mugs come in many different styles! Check out https://t.co/eS94guXE2Y to personalized your favorit… https://t.co/NDrc1dhqs0
1115283472380198913,"For those of you working ""The Tournament,"" look out for our Jaguar competing this year, Patrick Reed - with Vaughn… https://t.co/9EDIFZUtoi"
1115283425328553984,taylormade p760 5-pw Dynamic golf AMT White tour issue shafts are SST Pured  https://t.co/azjqa7ygVL #golf https://t.co/lBsc4LuuWb
1115283310555672576,"WCRE Foundation Celebrity Charity Golf Tournament 

Click on the link below to learn more or contact Brian Propp​ o… https://t.co/gjA9tcNkcM"
1115283293849698305,#TheMasters week is finally here!!! https://t.co/yRsHhldr19
1115283232864575491,@CureBowl Cure Bowl Cup @LakeNonaGCC @ocfl @ucf.edu @ourmedschool @news6wkmg @jamieseh @JerryDemings… https://t.co/qqCuDyzoMp
1115283230746275840,The Masters Tournament is one of the four major championships in professional golf. Scheduled for the first full we… https://t.co/W9wAbVAYhl
1115283173875777539,The Augusta National Golf Club has provided a Players Guide for the 2019 Masters Tournament. https://t.co/d43w5WcnbT
1115283159313031169,You're still on time to enjoy this amazing view by the beach! Book your #HolyWeek with us! https://t.co/EsKgigZngk… https://t.co/hYi8AcLa0L
1115282911832547330,"Congrats to member Noah Iovino on the win! Good to see all of that hard work at The Range paying off 
#golf #train… https://t.co/IFzd6eE1XQ"
1115282782350184449,@jamieseh @CureBowl Cure Bowl Cup @LakeNonaGCC @OCFLMayor @ucf.edu @ourmedschool @news6wkmg @jamieseh @JerryDemings… https://t.co/NEpmQZxAhp
1115282621330796544,Jin Young Ko wins ANA Inspiration for first major title https://t.co/orwKtzyAM3 #LPGA https://t.co/2CIa8Vwucm
1115282575365431302,https://t.co/FCqumvXOOW https://t.co/FCqumvXOOW
1115282342497615872,https://t.co/A7vOnlLvHO
1115281820340359169,Which glove would you rather be teeing it up with? #pga #lpga #geiger #golf #golfswing #brandeditems #golfpromo… https://t.co/K2xQF8wIyA
1115281311210590209,"Leaving Augusta National knowing you made history 😎🏌️‍♀️🐊

#GoGators #ANWAgolf https://t.co/wTBJCwXcgA"
1115281039721750528,Hey ballers and golfers!  #BaseBall #Softball #Golf https://t.co/f84KJqyVSf
1115280997526851584,"It’s here!
#masters #mastersweek #mastersweek2019 #golf #agusta #amencorner #greenjacket #pimentocheese #golf… https://t.co/6ZGFx8Ls6Q"
1115280845810610179,ADP Augusta is excited for the Masters Tournament 2019! #ADP #workhappy https://t.co/ME8PlYG67t
1115280668802650113,"Happy #Monday! Get your custom autographed 8x10 “Tawny photo of the month!” 
.
April’s Photo ➡️ “Caddy for Daddy”
.… https://t.co/X1ZLyrd97T"
1115280654823043072,"Air Max 1 Golf ‘Grass’, la última locura de Nike https://t.co/l9UWeW7mcd #Nike #Golf"
1115280236491497472,"Hate stretching? We get it! 

@LPGA professional, @suzannpettersen , and Dow’s @KarenS_Carter have to force themsel… https://t.co/my91eRWdMO"
1115280052181032962,Great way to start the day w the amazing @Thejessicakorda thx @mutualofomaha #NAPA401KSummit @fi360 #LPGA #golf… https://t.co/hk2PvRojM1
1115279935445319680,Congrats to @anwagolf on making history on Saturday. The entire event fit was epic and fit perfectly into Masters W… https://t.co/3q3CiSSLqe
1115279420720386049,Props to Canada’s Corey Connors for winning with a thrilling birdie filled card at the @valerotxopen! Enjoy your we… https://t.co/S1kbj531pw
1115278906024693762,#Enter to #Win a Cart Bag Fully Stocked for the Upcoming 2019 #Golf Season https://t.co/lKSGDvU0LV
1115278794464612352,It’s @TheMasters week. Spring is here 💕👏🏼 and the azaleas 🌺 #golf #themasters #MondayVibes https://t.co/5vdf4eAJj3
1115278363818512384,One final look at the 2019 @ANAinspiration and how it inspired us all... https://t.co/yaHHdQNrAU
1115278162756288512,We are proud to announce our 16th Annual Swing Fore the Kids Golf Tournament to benefit KDC's Greater Plymouth Earl… https://t.co/q7NhFmA5AG
1115278151955943424,"🏌🏿‍♀️⛳️🏌🏿‍♂️Create buzz for your brand, build relationships, and support a non-profit in need with a corporate golf… https://t.co/U6znyqfxap"
1115277815656648704,Check out what's happening at Pine Ridge Golf Club in Beverly Hills Fl!!  READ MORE:  https://t.co/9Ttsv3h35K… https://t.co/BCOqbD920n
1115277791753375745,The new @TigerWoods irons have arrived from @TaylorMadeGolf!! Check out more details on the P-7TW below! Spoiler al… https://t.co/A8K5dw6gRq
1115277538308157441,Proud sponsor of today's #golf #tournament @CTFCharity https://t.co/r7PjlmI6ua
1115277292794732544,"Its a beautiful time of the year to enjoy the outdoors, play golf, and give back!  If you enjoy golf and/or want to… https://t.co/8I6GoM6Y8H"
1115277165338222592,"We are so excited for The Masters this week! #favoritesport #mostbeautifulgolfcourse
•
•
•
#golf #masters… https://t.co/OYzsHEsVO7"
1115277070148538373,"@TifDiP @LPGA Entertain her fans??? No one would ask that while in a competitive professional round of golf, how ab… https://t.co/a94mJmndUZ"
1115277002196623360,"Golf is the greatest game mankind has ever invented. Do you agree?
#MondayMotivation #quoteoftheday #golf… https://t.co/RWsAiubHYz"
1115276702563753985,"Yes... it's that time of the year again themasters- Happy #Masters  week! ⛳🏌️‍♂️

#augusta #golf pgatour #major https://t.co/X90oG4LXTR"
1115276515460042752,"Get your swing back in shape before #golf season starts with our ""Swing before the Season"" program… https://t.co/e7HtzEOmlb"
1115276341882937344,Impressive performance! #Golf #Masters https://t.co/9q64BzTSUZ
1115275995240525824,Scotty Cameron 2018 Futura 5.5m https://t.co/rb1dD8kW7A #golf https://t.co/0BJ2pR0W4q
1115275967197515781,"APRIL 08, 2019 | 8:30AM PDT | 5 minutes ago 
WATCH LIVE: Masters Tournament is live now.
Live now – watch the Pract… https://t.co/uP9r7vL7ca"
1115275934167261185,"Masters week, one of my favorite weeks of the year #TheMasters #golf #augustanational #golfcourse #major #spring… https://t.co/06IwXJAB8L"
1115275716898250754,Congratulations to Canada’s Corey Conners on his first #PGATour win at the @valerotxopen. We’ll be cheering you on… https://t.co/2zF5HF6DoQ
1115275619003244545,The Masters will be taking over the MarshWalk again this year! Put on your knickers and putt your way through Marsh… https://t.co/CJqouUVSt7
1115275118496714752,Daily Fantasy Golf DraftKings Picks (PGA DFS): Masters Tournament https://t.co/E43cYU8AeX #FantasyGolf https://t.co/6bHttcCPBi
1115274742775394305,"Officially the best week of the year: 
-NHL playoffs
-Masters tournament 
-Game of Thrones final season"
1115274602400215045,"#DYK that in addition to being a first-time #PGAtour winner, @coreconn also studied #actuarialscience at @KentState… https://t.co/f1QiDw1ZTE"
1115274557856739328,And this was the last time I golfed ☹️ I should have known the consequences of being the man of steel 🙄… https://t.co/XGzP8yf5zz
1115273899535630342,@alisonlee @TheMasters @LPGA I hope soon. I would love to watch the ladies play!
1115273657868328961,2/2: Gotta be able to shape your pitches at Augusta. Here’s a hook pitch #TeamTitleist #1ballingolf #Provingit… https://t.co/NvaM6yt6A1
1115273528922841090,If you are looking for my tweets on the History of Augusta National &amp; @TheMasters - quick short cut just search… https://t.co/lUTefN8c2y
1115273369816109056,It’s here finally! #themasters #azalea #🌺 #mastersweek #pga #golf #greatestweekever @ Augusta National Golf Club https://t.co/xJUWkkAyvj
1115273342850752513,"#BurlON #GOLF Play 120,000 sq feet of bent grass &amp; try to avoid the 65 bunkers @crosswindsgolf"
1115273163678650368,Inside the world’s next great #golf #destination - https://t.co/54zmoj3lgn
1115273101405827073,1/2 : Gotta be able to shape your pitches at Augusta. Here’s a cut pitch #TeamTitleist #1ballingolf #Provingit… https://t.co/D3A7bpLOiA
1115273089896669185,Monday at the #Masters! Weren't invited? Maybe next year. You can still kinda' play there today by going to the… https://t.co/qbIJL5ZuHq
1115272923605078018,"Get all of your golf needs at https://t.co/CeaoJTIGCC  available now at https://t.co/mpY9qFWkV1 
#domain… https://t.co/aQg5ZxBs9o"
1115272800045080578,The PGT season officially starts next Sunday at @TheLakeClubOhio register now at https://t.co/r5z8IWJhSi #golf #tour #amateur #pittsburgh
1115272779287408640,It’s Masters Monday!    The best week in golf and the official kick off to the season.   Get fit.   #themasters the… https://t.co/BM7TbCQFvO
1115272106965635072,Join before April 15th for our best golf memberships of the season.  Check out our website for more information on… https://t.co/moAogiw2Dg
1115272090209411072,The results for the pre-season pins &amp; skins mini tournament are up at https://t.co/r5z8IWJhSi.  #golf #pittsburgh
1115271718166310913,My Monday just got a “hole” lot better...#monday #golf #aboutdamntime #thornberrycreekatoneida #girlswhogolf https://t.co/cL40olRgmN
1115271405195677698,"Check out Adidas Women's Golf Shirt, Medium, Short Sleeves, UPF 50, New With Tags #Adidas #Golf https://t.co/MLiK9EwVqI via @eBay"
1115270608345079815,"Our Wednesday morning Ladies Golf Clinic is coming to a close on Wednesday, April 24th. Ladies, join us for the nex… https://t.co/yh2zYcaNHq"
1115270605971042304,We like to know things.  So here is a list of #RBCHeritage trivia that we enjoyed and you can wow your friends with… https://t.co/L5ALRPaBIc
1115270518754742272,#GolfPractice Tip: It's Monday. Go play #golf! One hour at the #drivingrange can easily reproduce half the shots yo… https://t.co/znTTLi1tW5
1115270460629872640,This 4-ball team event will be hosted at Wike Ridge @LeedsGolfCentre followed by lunch #Leeds #Golf #Networking… https://t.co/T6e8Hn92jb
1115270073151774720,"Can't wait to watch @coreconn of Listowel in #TheMasters this year. What a great story!
#PGATOUR https://t.co/sAEaoJRZuh"
1115269820759592962,"@_Matt_Bee @LPGA When she's in the middle of a competitive round, she has no obligation to entertain the fans. This… https://t.co/tXTMlUXWGx"
1115269819975204864,"For those of you who can't put your phones down, put them to work for you! Check out these five apps that help make… https://t.co/EKemSfk0iy"
1115269504467177472,"Do you need some Love ♥️ today?

 #need #hiking #love #today #business #onlinetravel #cruiselines #adventures… https://t.co/i3HJdIZr1C"
1115269459105726464,@Golficity @FrankFasanoJr @MikeFas4 @edward_ditusa @golfholics great day for a round yesterday. Didn’t play like I… https://t.co/7yi4iSgCXM
1115269443075170309,Dans le coffre fort Ping ... 🕵🏼‍♂️🏌🏻‍♂️#tigerwoods #golf #golfpassion #golfer #golfers #golfswing #pinggolf #Phoenix https://t.co/u4vmJJRILy
1115269331091374080,"""We are excited about the energy &amp; insight that Renee Powell will bring to our Board.” - PGA President @suzywhaley… https://t.co/eLejnb8amW"
1115269064484511747,"SALE! FAST FREE SHIPPING! #BIGANDTALL
#SHORTS #MENSWEAR #SPORTSWEAR #GOLF
SHOP &amp; SAVE: https://t.co/jl9tNuUcnR… https://t.co/1NB4lbVybM"
1115268941771935744,themasters week!! Always a great time to watch and play! Get out and get a round in if you can! #beardy… https://t.co/cIrYKpsQPk
1115268800931401729,Egg Salad on Wonder Bread...somehow while being $1.50 I feel like I spend over $20 in 3 days on them.  My favorite… https://t.co/5UC4dvROvg
1115268576854675457,TAYLORMADE M3 460 10.5* DRIVER TENSEI RED 50 REGULAR EXCELLENT/ NEW W/ HC/WRENCH https://t.co/P6MrXIZX5f #golf https://t.co/c7sypuruiB
1115268093985677314,Don’t miss out on free #Titleist #golf balls! Now through April 22 purchase 3 dozen and receive 1 dozen free! Visit… https://t.co/OFsZFnWGIB
1115268058711494657,"From the return of @GameOfThrones to the Masters Tournament, here’s what you don’t want to miss this week. https://t.co/xjqNQ6K5qN"
1115267717374795776,"@alisonlee @TheMasters @LPGA I would LOVE to see men and women play together, against one another...that would be amazing."
1115267257544904704,"Continuing the greatest stretch of sports throughout the year, @TheMasters week has arrived! #golf"
1115266348060377088,"Latest by @Weesesports
Corey Conners Victorious At Last on the #PGATour 
https://t.co/wRF3WW99Sd via @lastwordonsport #PGA #Golf #LWOS"
1115265649083858951,"#MastersWeek #NewVideo #Golf #golflife #MondayMorning #MondayMood #lovegolf #vlog #youtube #youtuber

⬇️⬇️⬇️⛳️⛳️⛳️🎥… https://t.co/hYZtA63r0x"
1115265591080824832,@AcerAmerica @LPGA @hyang2golf #AcedIt I'm starting online classes very soon the #Spin3 will make my online classes much easier
1115264409373483008,"Who needs a date night?! Mark your calendars for May 17th, find a babysitter and come out for some golf and lots of… https://t.co/xAKRb5QH9v"
1115264225201610752,We have been a proud supporter of the ICC for the past few years and are excited to announce that they will be doin… https://t.co/qvXmACDHH5
1115263858975936514,"It’s #MastersWeek ! Come choose from six championship golf courses designed by legends like Nicklaus, Weiskopf, Cup… https://t.co/iGACEKTddI"
1115263690197086209,@RDSBarath The ANA has long been the LPGA’s “Masters” always in same course great field iconic finishing hole and t… https://t.co/5vBz36eNfx
1115262757329408000,"@AcerAmerica @LPGA @hyang2golf It would be super helpful with my work! Also, I want to go back to school. #AcedIt"
1115262520804032518,#golf #Golf #Masters #masters2019 #MastersWeek https://t.co/WLQaszDOpF
1115262471185547265,"HAPPY MASTERS WEEK!!!! We love to Fix Up the patrons!!! @visitaugustaga themasters @aveda 
.
.
.
.
.
#getyourfix… https://t.co/IEODNQsp73"
1115262367057829888,"Without a Question,
Hands Down,
Absolutely,
No Doubt -
My Favorite #Sports Week of the Year is @TheMasters Week!… https://t.co/C3dc9Fu1nY"
1115262331800432641,"@PGATOUR Without a Question,
Hands Down,
Absolutely,
No Doubt -
My Favorite #Sports Week of the Year is @TheMasters… https://t.co/2m7vAu8tXF"
1115262022394843137,Are You Ready To Put An End to Golf Hooks and Slices? Make More Birdies 🐥🐥🐥    Learn to swing without hitting the r… https://t.co/cOOlK1Zl16
1115261404154437632,TaylorMade M3 460 2018 Driver 12* Tensei CK Series 60 Regular Flex with HC RH https://t.co/B9y4PiNFEz #golf https://t.co/fJbGJwfBYa
1115261092425547776,#golfer #golf #golftournament #golfaddict #golfstyle #golfday #golftravel https://t.co/tpZcM6VxYd
1115260925022482432,"https://t.co/EE5mM3NKm3 nailing it from the #snowbunker 

DVGCC
DVGCC 
DVGCC
#juniorgolf #mensgolf #womensgolf… https://t.co/4NlpK5KLkR"
1115260740682899457,It has been great to see many of our customers over the last few weeks and as the 2019 golf season gets underway! W… https://t.co/q44LURyIxG
1115260693740163079,Other runner-up this week is Kristen Gillman.  Gillman closed out the ANA Inspiration (one of LPGA’s majors) with a… https://t.co/EC0eW7iWzK
1115260635238019076,@AcerAmerica @LPGA @hyang2golf #AcedIt it would replace my slow PC
1115260534201507840,@JanetLinXiYu 👏🏽👏🏽👏🏽 https://t.co/qU3Aogn1z8
1115259844674633729,Looking forward to my webinar for the LPGA T&amp;CP this morning.  Join in for some fun!  LPGA Teachers LPGA
1115259758326448128,Starting @TheMasters week missing @danjenkinsgd.  #history #golf #humor https://t.co/8Z9YZZhiu8
1115259709311848448,"The #GreenJacket is one of the most coveted prizes in #golf. With our signature Green Jacket Cocktail, it’s all you… https://t.co/CevS95aMhP"
1115259535990697984,We need YOU! We are raising money for @YMCALincs at our annual Charity Golf Day. Get 3 other #golf buddies and sign… https://t.co/YoLL5cnBYO
1115259174760394753,I’ve been going to Augusta National for nearly 20 years. I’ve never seen the flowers in full bloom like I saw them… https://t.co/SmODIRw4b5
1115258633011499009,"Monday Special: $25 for 18 holes w/ cart!

Call us at 479-451-9550 for tee times or membership information.… https://t.co/QbstIG8LOI"
1115258156131717121,"Happy Masters Week! Here at The Smith Group, we love golf &amp; we love The Masters! Who are you pulling for this week?… https://t.co/y2jWvYafZE"
1115258145708945414,"Masters Week hat giveaway! All you have to do is follow us!
https://t.co/yo4XRCWPHE
Free shipping code: masters… https://t.co/YyusJiZeKn"
1115257752132177921,Congrats to Member Dr. Kerry Solomon for making a hole-in-one on Saturday! Hole #5 at Cassique was no match for him… https://t.co/YlAODbRvEl
1115257667889418240,Don’t Be a Masters Bonehead | Hooked On Golf Blog https://t.co/Lz8eXMSGnQ #golf @TheMasters #mastersweek #themasters https://t.co/MBytv6nmpP
1115257528642953216,"Good morning everybody we hope to see you out here at the 🐝 this week.

Stop out during the week for $20 - 18 w/ Ca… https://t.co/oeXKvOIOjg"
1115257454282014722,Congratulations to Jin Young Ko on winning the @ANAinspiration 🏆 https://t.co/fOgBaNcSt1
1115257348052795393,Jennifer Kupcho and Maria Fassi are in New York City today talking about their #ANWAgolf experience. https://t.co/t6is4fn6DF
1115257140296454144,In honor of Masters Week....MASTER YOUR SETUP!! @mytpidave @MyTPI @boditraksports #golftips #golf #playbettergolf… https://t.co/cOn48e8Agm
1115256987686666242,@AcerAmerica @LPGA @hyang2golf #AcedIt It would help my kids learn to read and do better in school. It would be a blessing to have.
1115256288529850368,"@GreenKeepersInc Co-Founder, Frank Carroll, will part of the #entrepreneur panel at the 29th 
@IntlNetofGolf Spring… https://t.co/DDy8Ickkuh"
1115255560591630337,Foggy start this morning to kick off the #9Before9 season #golf #foggy @ Paradise Valley Golf &amp; Country Club https://t.co/1XfFscS8kF
1115255477380833281,"Heading out for a game, but had to watch (again) more of @anwagolf on @GolfChannel ... just saw @jenniferkupcho sec… https://t.co/Q6kNP4qtv2"
1115255197457113088,"@asubeaufoster Based on number of events it wouldn’t be that difficult for LPGA to rearrange the schedule.
Plus who… https://t.co/vf8gPwwnXu"
1115255191618695169,Talk about a good day. Coach Q is taking his talents to South Beach and #TheMasters week begins! #ChristmasInApril… https://t.co/Maup8Bqz47
1115255099985682434,"To celebrate all things Masters tournament, Lacoma will stage a fun Par 3 tournament on Saturday, April 13.  The to… https://t.co/xjcVJKlmBp"
1115254880636145664,@jw_weiner @GolfSpyT @LPGA https://t.co/cGX15kDJqT
